,id,amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,source,time
716,5508829155,0,1.0,1.0,0.5,1.0,715,472,Dallas,TX,RentDigs.com,2019-09-17 21:28:59
717,5508802076,1,1.0,2.0,0.5,1.0,1210,473,Denver,CO,RentDigs.com,2019-09-17 20:55:19
718,5664571145,1,1.0,1.0,0.5,1.0,3395,474,San Francisco,CA,RentLingo,2019-12-22 11:44:29
719,5668611355,4,1.0,3.0,0.5,1.0,960,474,Peoria,AZ,RentLingo,2019-12-26 11:06:52
720,5668622425,1,1.0,3.0,0.5,1.0,855,474,Winter Park,FL,RentLingo,2019-12-26 11:18:40
721,5664569978,3,1.0,1.0,0.5,1.0,1350,475,Portland,OR,RentLingo,2019-12-22 11:43:10
722,5668623288,0,1.0,1.0,0.5,1.0,1295,475,Bridgeport,CT,RentLingo,2019-12-26 11:19:29
723,5668634565,0,1.0,2.0,0.5,1.0,1150,475,Lake Oswego,OR,RentLingo,2019-12-26 11:33:15
724,5668638468,2,1.0,0.0,0.5,0.0,1125,475,Portland,OR,RentLingo,2019-12-26 11:37:19
725,5668624315,1,1.0,1.0,0.5,0.0,1095,475,Fort Lauderdale,FL,RentLingo,2019-12-26 11:20:32
726,5668638457,3,1.0,1.0,0.5,1.0,1050,475,Atlanta,GA,RentLingo,2019-12-26 11:37:18
727,5668633070,3,1.0,1.0,0.5,0.0,940,475,Austin,TX,RentLingo,2019-12-26 11:31:28
728,5668630046,5,1.0,2.0,0.5,0.0,933,475,Pflugerville,TX,RentLingo,2019-12-26 11:27:46
729,5668630800,3,1.0,2.0,0.5,0.0,901,475,Pflugerville,TX,RentLingo,2019-12-26 11:28:39
730,5668620017,0,1.0,2.0,0.5,1.0,900,475,Cedar Falls,IA,RentLingo,2019-12-26 11:16:10
731,5508677826,6,1.0,2.0,0.5,0.0,847,475,Bradenton,FL,RentDigs.com,2019-09-17 18:34:25
732,5664568426,2,1.0,1.0,0.5,0.5,740,475,Cincinnati,OH,RentLingo,2019-12-22 11:41:18
733,5668620574,0,1.0,1.0,0.5,0.0,721,475,Port Arthur,TX,RentLingo,2019-12-26 11:16:46
734,5668611020,0,1.0,1.0,0.5,0.5,645,475,Houston,TX,RentLingo,2019-12-26 11:06:24
735,5668631865,0,1.0,2.0,0.5,0.0,1200,476,Austin,TX,RentLingo,2019-12-26 11:29:45
736,5668625196,3,1.0,1.0,0.5,1.0,845,476,Dallas,TX,RentLingo,2019-12-26 11:21:39
737,5664575858,3,1.0,1.0,0.5,0.0,690,476,Upper Darby,PA,RentLingo,2019-12-22 11:50:18
738,5668625283,0,1.0,3.0,0.5,1.0,1610,477,Oak Park,IL,RentLingo,2019-12-26 11:21:45
739,5668615411,4,1.0,1.0,0.5,0.0,1350,477,Portland,OR,RentLingo,2019-12-26 11:11:16
740,5508821420,3,1.0,1.0,0.5,1.0,835,477,Dallas,TX,RentDigs.com,2019-09-17 21:20:22
741,5508822482,2,1.0,1.0,0.5,1.0,785,477,Dallas,TX,RentDigs.com,2019-09-17 21:21:26
742,5664572269,5,1.0,1.0,0.5,1.0,3095,478,San Francisco,CA,RentLingo,2019-12-22 11:45:47
743,5668613572,0,1.0,0.0,0.5,1.0,1875,478,Fremont,CA,RentLingo,2019-12-26 11:09:03
744,5668635337,3,1.0,2.0,0.5,1.0,535,478,Greensboro,NC,RentLingo,2019-12-26 11:33:58
745,5668225575,9,1.0,0.0,0.5,0.5,1708,479,Bethesda,MD,RealRentals,2019-12-25 20:18:47
746,5668634117,4,1.0,0.0,0.5,1.0,1295,479,Portland,OR,RentLingo,2019-12-26 11:32:38
747,5668616201,9,1.0,2.0,0.5,0.5,890,479,Waukesha,WI,RentLingo,2019-12-26 11:11:55
748,5668632254,10,1.0,2.0,0.5,0.0,829,479,Austin,TX,RentLingo,2019-12-26 11:30:18
749,5668625187,6,1.0,1.0,0.5,0.5,687,479,Dallas,TX,RentLingo,2019-12-26 11:21:38
750,5668633779,9,1.0,1.0,0.5,0.0,495,479,East Grand Forks,MN,RentLingo,2019-12-26 11:32:12
751,5542542384,0,1.0,0.0,0.5,0.0,2650,480,Manhattan,NY,RealRentals,2019-10-08 20:34:03
752,5668224375,0,1.0,0.0,0.5,1.0,1747,480,Washington,DC,RealRentals,2019-12-25 20:15:07
753,5668630236,5,1.0,2.0,0.5,0.0,1102,480,Austin,TX,RentLingo,2019-12-26 11:27:59
754,5668618920,2,1.0,1.0,0.5,0.0,969,480,San Antonio,TX,RentLingo,2019-12-26 11:14:49
755,5668632171,12,1.0,1.0,0.5,0.0,858,480,Austin,TX,RentLingo,2019-12-26 11:30:11
756,5668635260,2,1.0,1.0,0.5,1.0,710,480,Phoenix,AZ,RentLingo,2019-12-26 11:33:54
757,5668621386,2,1.0,1.0,0.5,0.0,689,480,Champaign,IL,RentLingo,2019-12-26 11:17:36
758,5509114372,0,1.0,1.0,1.0,0.0,669,480,Arlington,TX,RentDigs.com,2019-09-18 02:35:55
759,5664578215,8,1.0,1.0,0.5,0.0,575,480,Midland,MI,RentLingo,2019-12-22 11:53:47
760,5668611825,1,1.0,2.0,0.5,1.0,1538,481,Denver,CO,RentLingo,2019-12-26 11:07:28
761,5664577494,4,1.0,3.0,0.5,1.0,1145,481,Plano,TX,RentLingo,2019-12-22 11:52:47
762,5668628804,2,1.0,1.0,0.5,1.0,1014,481,Austin,TX,RentLingo,2019-12-26 11:26:11
763,5668631657,0,1.0,1.0,0.5,0.0,990,481,Austin,TX,RentLingo,2019-12-26 11:29:28
764,5668631364,2,1.0,1.0,0.5,0.0,926,481,Austin,TX,RentLingo,2019-12-26 11:29:12
765,5668630152,6,1.0,1.0,0.5,0.0,922,481,Austin,TX,RentLingo,2019-12-26 11:27:53
766,5668630247,0,1.0,1.0,0.5,0.0,845,481,Austin,TX,RentLingo,2019-12-26 11:28:00
767,5668615141,8,1.0,1.0,0.5,1.0,711,482,Las Vegas,NV,RentLingo,2019-12-26 11:10:55
768,5668611717,12,1.0,2.0,0.5,1.0,1926,483,Washington,DC,RentLingo,2019-12-26 11:07:22
769,5664596923,1,1.0,1.0,0.5,1.0,1595,483,Valley Village,CA,RentLingo,2019-12-22 12:17:14
770,5668611365,3,1.0,3.0,0.5,1.0,875,483,Phoenix,AZ,RentLingo,2019-12-26 11:06:52
771,5668640507,9,0.0,1.0,0.5,0.0,975,484,Cleveland,OH,RentLingo,2019-12-26 11:39:49
772,5668629975,0,1.0,1.0,0.5,0.0,955,484,Austin,TX,RentLingo,2019-12-26 11:27:41
773,5668630725,5,1.0,3.0,0.5,0.0,890,484,Austin,TX,RentLingo,2019-12-26 11:28:34
774,5668615196,4,1.0,1.0,0.5,1.0,675,484,Kansas City,KS,RentLingo,2019-12-26 11:10:59
775,5668617620,0,1.0,1.0,0.5,0.0,450,484,Manhattan,KS,RentLingo,2019-12-26 11:13:22
776,5668623402,0,1.0,1.0,0.5,1.0,4200,485,San Francisco,CA,RentLingo,2019-12-26 11:19:35
777,5664577852,2,1.0,1.0,0.5,0.0,1220,485,Chicago,IL,RentLingo,2019-12-22 11:53:19
778,5668618368,0,1.0,1.0,0.5,0.0,1125,485,West Lafayette,IN,RentLingo,2019-12-26 11:14:11
779,5668621702,7,1.0,1.0,0.5,0.0,925,485,Champaign,IL,RentLingo,2019-12-26 11:17:57
780,5668634638,0,1.0,2.0,0.5,1.0,895,485,Portland,OR,RentLingo,2019-12-26 11:33:19
781,5508673794,0,1.0,1.0,0.5,1.0,1499,486,Denver,CO,RentDigs.com,2019-09-17 18:31:09
782,5668624434,7,1.0,2.0,0.5,1.0,1350,486,Chula Vista,CA,RentLingo,2019-12-26 11:20:40
783,5668615444,1,1.0,1.0,0.5,1.0,1235,486,Portland,OR,RentLingo,2019-12-26 11:11:18
784,5664577870,6,1.0,1.0,0.5,1.0,1093,486,Chicago,IL,RentLingo,2019-12-22 11:53:21
785,5668620422,3,1.0,2.0,0.5,1.0,1360,487,Somerset,NJ,RentLingo,2019-12-26 11:16:38
786,5668632349,0,1.0,1.0,0.5,0.0,859,487,Austin,TX,RentLingo,2019-12-26 11:30:26
787,5668620905,3,1.0,3.0,0.5,1.0,615,487,Springfield,MO,RentLingo,2019-12-26 11:17:08
788,5668613048,3,1.0,2.0,0.5,0.0,2394,488,San Francisco,CA,RentLingo,2019-12-26 11:08:36
789,5668637820,2,1.0,1.0,0.5,0.0,1799,488,Honolulu,HI,RentLingo,2019-12-26 11:36:23
790,5668623613,7,1.0,1.0,0.5,1.0,1275,488,Portland,OR,RentLingo,2019-12-26 11:19:46
791,5668614900,3,1.0,2.0,0.5,1.0,1185,488,Salt Lake City,UT,RentLingo,2019-12-26 11:10:38
792,5668611506,1,1.0,1.0,0.5,1.0,1069,488,Orlando,FL,RentLingo,2019-12-26 11:07:05
793,5668616315,1,1.0,2.0,0.5,1.0,895,488,Fitchburg,WI,RentLingo,2019-12-26 11:12:00
794,5509093949,1,1.0,2.0,0.5,0.0,1537,489,Pico Rivera,CA,RentDigs.com,2019-09-18 02:16:57
795,5664574145,15,1.0,1.0,0.5,1.0,1485,489,Santee,CA,RentLingo,2019-12-22 11:47:42
796,5509093582,0,1.0,1.0,1.0,1.0,1427,489,Pico Rivera,CA,RentDigs.com,2019-09-18 02:16:31
797,5509093066,0,1.0,2.0,0.5,1.0,1417,489,Pico Rivera,CA,RentDigs.com,2019-09-18 02:15:54
798,5509092800,0,1.0,2.0,1.0,0.0,1397,489,Pico Rivera,CA,RentDigs.com,2019-09-18 02:15:39
799,5668611710,9,1.0,2.0,0.5,1.0,1061,489,Dallas,TX,RentLingo,2019-12-26 11:07:21
800,5668615662,3,1.0,2.0,0.5,0.0,1575,490,Brea,CA,RentLingo,2019-12-26 11:11:30
801,5668612750,0,1.0,1.0,0.5,0.5,1505,490,Bellevue,WA,RentLingo,2019-12-26 11:08:18
802,5668633703,0,1.0,0.0,0.5,1.0,1500,490,Los Angeles,CA,RentLingo,2019-12-26 11:32:06
803,5509129358,1,1.0,2.0,1.0,1.0,1500,490,Kirkland,WA,RentDigs.com,2019-09-18 02:48:49
804,5664568319,0,1.0,1.0,0.5,1.0,1250,490,Cleveland,OH,RentLingo,2019-12-22 11:41:12
805,5664592665,0,1.0,1.0,0.5,0.0,1199,490,Medford,OR,RentLingo,2019-12-22 12:11:45
806,5668626208,5,1.0,2.0,0.5,0.0,1160,490,Billings,MT,RentLingo,2019-12-26 11:22:41
807,5668636856,5,1.0,0.0,0.5,1.0,1130,490,Forest Grove,OR,RentLingo,2019-12-26 11:35:36
808,5508936762,0,1.0,1.0,0.5,0.0,909,490,Petersburg,VA,RentDigs.com,2019-09-17 23:21:33
809,5668623195,2,1.0,2.0,0.5,1.0,800,490,Omaha,NE,RentLingo,2019-12-26 11:19:22
810,5668618699,6,1.0,2.0,0.5,0.0,790,490,Champaign,IL,RentLingo,2019-12-26 11:14:36
811,5668634370,0,1.0,2.0,0.5,1.0,650,490,San Antonio,TX,RentLingo,2019-12-26 11:33:00
812,5509276309,11,1.0,1.0,1.0,1.0,1365,491,Hasbrouck Heights,NJ,RentDigs.com,2019-09-18 04:56:37
813,5642319994,7,1.0,2.0,0.5,1.0,1249,491,Minneapolis,MN,RentLingo,2019-12-06 13:19:33
814,5668634726,0,1.0,2.0,0.5,1.0,1215,491,Portland,OR,RentLingo,2019-12-26 11:33:23
815,5668632544,0,1.0,1.0,0.5,0.0,1000,491,Round Rock,TX,RentLingo,2019-12-26 11:30:43
816,5668631445,2,1.0,1.0,0.5,0.0,919,491,Austin,TX,RentLingo,2019-12-26 11:29:16
817,5664594972,3,1.0,1.0,0.5,1.0,869,491,Austin,TX,RentLingo,2019-12-22 12:14:26
818,5668615976,3,1.0,2.0,0.5,1.0,1505,492,Minneapolis,MN,RentLingo,2019-12-26 11:11:46
819,5668636913,5,1.0,2.0,0.5,0.0,870,493,Flint,MI,RentLingo,2019-12-26 11:35:38
820,5664576412,2,1.0,2.0,0.5,1.0,750,493,Pittsburgh,PA,RentLingo,2019-12-22 11:51:10
821,5664597636,0,1.0,1.0,0.5,1.0,995,494,Vancouver,WA,RentLingo,2019-12-22 12:18:21
822,5509055509,2,1.0,3.0,0.5,1.0,620,494,Colorado Springs,CO,RentDigs.com,2019-09-18 01:38:18
823,5668613075,0,1.0,2.0,0.5,1.0,3600,495,San Francisco,CA,RentLingo,2019-12-26 11:08:38
824,5664571858,3,1.0,1.0,0.5,0.0,1825,495,Hayward,CA,RentLingo,2019-12-22 11:45:24
825,5509157579,0,1.0,2.0,0.5,0.0,1615,495,Hanover,MD,RentDigs.com,2019-09-18 03:21:48
826,5509167941,12,1.0,0.0,1.0,0.0,1495,495,Long Beach,CA,RentDigs.com,2019-09-18 03:31:04
827,5664594429,1,1.0,2.0,0.5,1.0,1467,495,Austin,TX,RentLingo,2019-12-22 12:13:41
828,5668617485,3,1.0,0.0,0.5,0.0,980,495,San Antonio,TX,RentLingo,2019-12-26 11:13:12
829,5668631775,0,1.0,1.0,0.5,0.0,929,495,Austin,TX,RentLingo,2019-12-26 11:29:37
830,5668632232,5,1.0,1.0,0.5,0.0,888,495,Austin,TX,RentLingo,2019-12-26 11:30:17
831,5664594974,5,1.0,1.0,0.5,1.0,800,495,Austin,TX,RentLingo,2019-12-22 12:14:27
832,5668626124,0,1.0,2.0,0.5,0.0,1776,496,Los Angeles,CA,RentLingo,2019-12-26 11:22:37
833,5509043590,2,1.0,2.0,0.5,0.0,1540,496,Wharton,NJ,RentDigs.com,2019-09-18 01:22:25
834,5664579365,10,1.0,2.0,0.5,1.0,1375,496,Minneapolis,MN,RentLingo,2019-12-22 11:55:32
835,5668633101,10,1.0,2.0,0.5,0.0,1325,497,Austin,TX,RentLingo,2019-12-26 11:31:31
836,5668638523,3,1.0,1.0,0.5,0.5,1295,497,Minneapolis,MN,RentLingo,2019-12-26 11:37:23
837,5664576109,5,1.0,2.0,0.5,1.0,1188,497,Charlotte,NC,RentLingo,2019-12-22 11:50:43
838,5661938247,4,1.0,1.0,0.5,0.0,917,497,Colorado Springs,CO,ListedBuy,2019-12-19 21:35:50
839,5509163049,10,1.0,2.0,0.5,0.0,1665,498,Hanover,MD,RentDigs.com,2019-09-18 03:27:30
840,5668632465,6,1.0,3.0,0.5,0.0,1065,498,Austin,TX,RentLingo,2019-12-26 11:30:37
841,5668617089,0,1.0,2.0,0.5,1.0,1631,499,Long Beach,CA,RentLingo,2019-12-26 11:12:49
842,5668615499,0,1.0,2.0,0.5,1.0,1310,499,Portland,OR,RentLingo,2019-12-26 11:11:21
843,5668622077,0,1.0,2.0,0.5,1.0,817,499,Memphis,TN,RentLingo,2019-12-26 11:18:22
844,5664579243,6,1.0,2.0,0.5,0.5,799,499,Madison,WI,RentLingo,2019-12-22 11:55:23
845,5509005293,12,1.0,1.0,0.5,0.0,2999,500,Los Angeles,CA,RentDigs.com,2019-09-18 00:34:09
846,5668634692,7,1.0,1.0,0.5,0.0,2250,500,Oakland,CA,RentLingo,2019-12-26 11:33:21
847,5508897640,7,1.0,1.0,0.5,1.0,2160,500,West Hollywood,CA,RentDigs.com,2019-09-17 22:43:20
848,5668636220,6,1.0,2.0,0.5,0.5,1995,500,Redondo Beach,CA,RentLingo,2019-12-26 11:34:54
849,5642358723,11,1.0,1.0,0.5,1.0,1885,500,Los Angeles,CA,RentLingo,2019-12-06 14:00:03
850,5664575354,11,1.0,1.0,0.5,1.0,1850,500,Baltimore,MD,RentLingo,2019-12-22 11:49:29
851,5664577741,6,1.0,4.0,0.5,0.0,1799,500,Chicago,IL,RentLingo,2019-12-22 11:53:09
852,5668635826,2,1.0,1.0,0.5,0.0,1795,500,Carlsbad,CA,RentLingo,2019-12-26 11:34:28
853,5668635945,0,1.0,2.0,0.5,1.0,1695,500,San Leandro,CA,RentLingo,2019-12-26 11:34:36
854,5664580001,4,1.0,0.0,0.5,0.0,1635,500,New Rochelle,NY,RentLingo,2019-12-22 11:56:33
855,5661947669,0,1.0,1.0,0.5,0.0,1600,500,Ridgewood,NY,ListedBuy,2019-12-19 21:49:39
856,5668611268,3,1.0,1.0,0.5,1.0,1599,500,Tampa,FL,RentLingo,2019-12-26 11:06:45
857,5668636041,8,1.0,1.0,0.5,1.0,1599,500,San Diego,CA,RentLingo,2019-12-26 11:34:42
858,5668615676,0,1.0,2.0,0.5,0.0,1595,500,Brea,CA,RentLingo,2019-12-26 11:11:31
859,5668615700,4,1.0,1.0,0.5,0.0,1585,500,Brea,CA,RentLingo,2019-12-26 11:11:32
860,5664584572,0,1.0,1.0,0.5,0.0,1495,500,El Cajon,CA,RentLingo,2019-12-22 12:03:07
861,5668625273,3,1.0,1.0,0.5,0.5,1395,500,Chicago,IL,RentLingo,2019-12-26 11:21:44
862,5668614473,9,1.0,1.0,0.5,1.0,1365,500,Longmont,CO,RentLingo,2019-12-26 11:10:07
863,5668612796,3,1.0,1.0,0.5,1.0,1365,500,Kent,WA,RentLingo,2019-12-26 11:08:22
864,5668631084,3,1.0,0.0,0.5,0.0,1350,500,Tustin,CA,RentLingo,2019-12-26 11:28:55
865,5668630344,1,1.0,2.0,0.5,0.0,1345,500,Austin,TX,RentLingo,2019-12-26 11:28:09
866,5668612869,11,1.0,2.0,0.5,0.0,1305,500,Upland,CA,RentLingo,2019-12-26 11:08:27
867,5668638100,0,1.0,1.0,0.5,1.0,1300,500,Ashland,OR,RentLingo,2019-12-26 11:36:42
868,5659895639,8,1.0,2.0,0.5,1.0,1300,500,Saint Paul,MN,RentLingo,2019-12-18 10:51:08
869,5667516435,3,1.0,1.0,0.5,1.0,1295,500,San Diego,CA,RENTOCULAR,2019-12-25 10:59:55
870,5509113201,0,1.0,1.0,0.5,1.0,1279,500,Kent,WA,RentDigs.com,2019-09-18 02:34:49
871,5664574765,4,1.0,1.0,0.5,0.0,1250,500,Takoma Park,MD,RentLingo,2019-12-22 11:48:37
872,5664579042,0,1.0,2.0,0.5,0.0,1248,500,Saint Paul,MN,RentLingo,2019-12-22 11:55:05
873,5668638737,4,1.0,1.0,0.5,0.0,1245,500,Londonderry,NH,RentLingo,2019-12-26 11:37:38
874,5668620392,0,1.0,1.0,0.5,0.0,1209,500,Eugene,OR,RentLingo,2019-12-26 11:16:36
875,5668642339,4,1.0,1.0,0.5,1.0,1195,500,Sacramento,CA,RentLingo,2019-12-26 11:41:33
876,5664579231,1,1.0,1.0,0.5,0.0,1145,500,Madison,WI,RentLingo,2019-12-22 11:55:22
877,5668613534,4,1.0,1.0,0.5,1.0,1119,500,Orlando,FL,RentLingo,2019-12-26 11:09:00
878,5668631291,11,1.0,1.0,0.5,1.0,1050,500,Portland,OR,RentLingo,2019-12-26 11:29:08
879,5668614448,4,1.0,2.0,0.5,0.5,1025,500,Greeley,CO,RentLingo,2019-12-26 11:10:05
880,5668611182,0,1.0,1.0,0.5,1.0,999,500,Orlando,FL,RentLingo,2019-12-26 11:06:39
881,5668637776,0,1.0,1.0,0.5,0.0,995,500,Salt Lake City,UT,RentLingo,2019-12-26 11:36:19
882,5668633082,3,1.0,2.0,0.5,0.0,989,500,Austin,TX,RentLingo,2019-12-26 11:31:29
883,5668615904,2,1.0,3.0,0.5,1.0,956,500,Minnetonka,MN,RentLingo,2019-12-26 11:11:43
884,5668625716,0,1.0,1.0,0.5,0.5,950,500,Madison,WI,RentLingo,2019-12-26 11:22:13
885,5664570338,0,1.0,1.0,0.5,0.5,950,500,San Marcos,TX,RentLingo,2019-12-22 11:43:36
886,5668632198,3,1.0,1.0,0.5,0.0,949,500,Austin,TX,RentLingo,2019-12-26 11:30:14
887,5668629780,9,1.0,1.0,0.5,0.0,944,500,Austin,TX,RentLingo,2019-12-26 11:27:26
888,5668614860,0,1.0,2.0,0.5,1.0,935,500,Colorado Springs,CO,RentLingo,2019-12-26 11:10:35
889,5668635418,0,1.0,1.0,0.5,1.0,925,500,Salt Lake City,UT,RentLingo,2019-12-26 11:34:02
890,5668629450,5,1.0,1.0,0.5,0.0,920,500,Pittsburgh,PA,RentLingo,2019-12-26 11:26:57
891,5668632218,12,1.0,2.0,0.5,0.0,900,500,Austin,TX,RentLingo,2019-12-26 11:30:16
892,5653497458,11,1.0,0.0,0.5,1.0,895,500,Baltimore,MD,RentDigs.com,2019-12-14 10:05:15
893,5668619672,0,1.0,1.0,0.5,1.0,890,500,Auburn,AL,RentLingo,2019-12-26 11:15:43
894,5648785910,3,1.0,1.0,0.5,0.5,875,500,West Linn,OR,ListedBuy,2019-12-10 21:59:53
895,5668611209,6,1.0,2.0,0.5,1.0,849,500,Ypsilanti,MI,RentLingo,2019-12-26 11:06:41
896,5664578623,10,1.0,1.0,0.5,1.0,840,500,Lewisville,TX,RentLingo,2019-12-22 11:54:27
897,5668631468,11,1.0,1.0,0.5,0.0,835,500,Austin,TX,RentLingo,2019-12-26 11:29:17
898,5668625076,5,1.0,2.0,0.5,0.5,829,500,Sun Prairie,WI,RentLingo,2019-12-26 11:21:31
899,5664568805,3,1.0,2.0,0.5,1.0,820,500,Altamonte Springs,FL,RentLingo,2019-12-22 11:41:40
900,5668611433,0,1.0,1.0,0.5,0.5,819,500,Fort Worth,TX,RentLingo,2019-12-26 11:06:59
901,5668620290,12,1.0,3.0,0.5,1.0,800,500,Greenville,NC,RentLingo,2019-12-26 11:16:29
902,5668638992,0,1.0,1.0,0.5,1.0,800,500,Silverton,OR,RentLingo,2019-12-26 11:37:57
903,5659918290,3,1.0,1.0,0.5,1.0,800,500,Union City,GA,RentLingo,2019-12-18 11:15:59
904,5668639274,6,1.0,1.0,0.5,1.0,799,500,Oklahoma City,OK,RentLingo,2019-12-26 11:38:21
905,5668614570,10,1.0,1.0,0.5,1.0,780,500,Anchorage,AK,RentLingo,2019-12-26 11:10:15
906,5509009567,0,1.0,1.0,0.5,1.0,775,500,Commerce,TX,RentDigs.com,2019-09-18 00:39:38
907,5508980056,0,1.0,1.0,0.5,0.0,760,500,Dallas,TX,RentDigs.com,2019-09-18 00:04:23
908,5668627147,0,1.0,1.0,0.5,0.0,750,500,East Lansing,MI,RentLingo,2019-12-26 11:23:54
909,5668614548,2,1.0,2.0,0.5,0.0,747,500,Anchorage,AK,RentLingo,2019-12-26 11:10:13
910,5668623140,1,1.0,1.0,0.5,1.0,739,500,Knoxville,TN,RentLingo,2019-12-26 11:19:18
911,5668625454,4,1.0,1.0,0.5,1.0,736,500,Dallas,TX,RentLingo,2019-12-26 11:21:56
912,5668614082,0,1.0,1.0,0.5,1.0,729,500,Dallas,TX,RentLingo,2019-12-26 11:09:35
913,5668616130,0,1.0,1.0,0.5,1.0,725,500,Milwaukee,WI,RentLingo,2019-12-26 11:11:52
914,5509129900,0,1.0,1.0,1.0,0.5,700,500,Bennington,VT,RentDigs.com,2019-09-18 02:49:24
915,5668626275,0,1.0,1.0,0.5,0.0,695,500,Grand Rapids,MI,RentLingo,2019-12-26 11:22:45
916,5668618241,0,1.0,1.0,0.5,0.0,660,500,Lafayette,IN,RentLingo,2019-12-26 11:14:03
917,5668614085,2,1.0,1.0,0.5,0.5,650,500,Dallas,TX,RentLingo,2019-12-26 11:09:36
918,5664570911,5,1.0,1.0,0.5,1.0,645,500,Kansas City,MO,RentLingo,2019-12-22 11:44:15
919,5668635106,7,1.0,1.0,0.5,0.0,625,500,Grand Forks,ND,RentLingo,2019-12-26 11:33:47
920,5668618123,0,1.0,1.0,0.5,1.0,615,500,Lafayette,IN,RentLingo,2019-12-26 11:13:55
921,5664583426,0,1.0,2.0,0.5,0.0,615,500,Champaign,IL,RentLingo,2019-12-22 12:01:35
922,5664576295,0,1.0,2.0,0.5,1.0,605,500,Saint Louis,MO,RentLingo,2019-12-22 11:50:55
923,5668620079,0,1.0,1.0,0.5,1.0,600,500,Cedar Falls,IA,RentLingo,2019-12-26 11:16:14
924,5508828135,0,1.0,1.0,0.5,0.0,599,500,Maple Heights,OH,RentDigs.com,2019-09-17 21:27:45
925,5668620964,8,1.0,4.0,0.5,1.0,575,500,Springfield,MO,RentLingo,2019-12-26 11:17:11
926,5668226508,4,1.0,1.0,0.0,0.0,575,500,Farmington,NM,RealRentals,2019-12-25 20:20:56
927,5668618103,3,1.0,2.0,0.5,0.0,565,500,Lafayette,IN,RentLingo,2019-12-26 11:13:54
928,5664574920,0,1.0,1.0,0.5,1.0,560,500,Houston,TX,RentLingo,2019-12-22 11:48:52
929,5668620894,0,1.0,3.0,0.5,1.0,555,500,Springfield,MO,RentLingo,2019-12-26 11:17:07
930,5668618255,0,1.0,1.0,0.5,0.0,525,500,West Lafayette,IN,RentLingo,2019-12-26 11:14:04
931,5668275364,6,1.0,0.0,0.5,0.0,510,500,Lexington,KY,GoSection8,2019-12-25 22:27:21
932,5668636974,0,1.0,1.0,0.5,0.0,501,500,Corsica,SD,RentLingo,2019-12-26 11:35:40
933,5668621966,2,1.0,4.0,0.5,1.0,495,500,Birmingham,AL,RentLingo,2019-12-26 11:18:14
934,5668633660,3,1.0,1.0,0.5,0.0,495,500,Minot,ND,RentLingo,2019-12-26 11:32:03
935,5664570835,0,1.0,2.0,0.5,1.0,495,500,Kansas City,MO,RentLingo,2019-12-22 11:44:10
936,5509164760,5,2.0,1.0,1.0,1.0,475,500,New Kensington,PA,RentDigs.com,2019-09-18 03:28:30
937,5659285269,7,1.0,1.0,0.5,0.0,365,500,Mobile,AL,ListedBuy,2019-12-17 21:37:15
938,5668613236,0,1.0,2.0,0.5,1.0,2501,501,Boston,MA,RentLingo,2019-12-26 11:08:46
939,5653555022,0,1.0,1.0,0.5,1.0,1405,501,Madison,WI,RentLingo,2019-12-14 11:08:36
940,5668631130,13,1.0,1.0,0.5,0.0,885,501,Austin,TX,RentLingo,2019-12-26 11:28:58
941,5668623604,6,1.0,1.0,0.5,1.0,1275,502,Portland,OR,RentLingo,2019-12-26 11:19:45
942,5668621296,1,1.0,3.0,0.5,0.5,949,502,Bloomington,IN,RentLingo,2019-12-26 11:17:30
943,5668616950,3,1.0,2.0,0.5,1.0,935,502,Phoenix,AZ,RentLingo,2019-12-26 11:12:39
944,5508759607,4,1.0,1.0,0.5,0.5,625,502,Lakewood,OH,RentDigs.com,2019-09-17 20:00:51
945,5668640444,0,1.0,2.0,0.5,1.0,2195,503,Los Angeles,CA,RentLingo,2019-12-26 11:39:45
946,5668624559,0,1.0,0.0,0.5,1.0,1675,503,Washington,DC,RentLingo,2019-12-26 11:20:49
947,5668629282,0,1.0,1.0,0.5,0.0,841,503,Austin,TX,RentLingo,2019-12-26 11:26:45
948,5668610550,5,1.0,1.0,0.5,0.5,2750,504,Cambridge,MA,RentLingo,2019-12-26 11:05:35
949,5509183346,6,2.0,3.0,1.0,0.0,1554,504,Euless,TX,RentDigs.com,2019-09-18 03:44:22
950,5668614387,1,1.0,1.0,0.5,0.0,950,504,Champaign,IL,RentLingo,2019-12-26 11:10:00
951,5664594913,10,1.0,2.0,0.5,1.0,889,504,Denton,TX,RentLingo,2019-12-22 12:14:22
952,5664596507,9,1.0,2.0,0.5,1.0,795,504,Greenville,SC,RentLingo,2019-12-22 12:16:32
953,5668614590,4,1.0,1.0,0.5,1.0,785,504,Anchorage,AK,RentLingo,2019-12-26 11:10:17
954,5509201348,12,1.0,1.0,0.5,0.0,742,504,Euless,TX,RentDigs.com,2019-09-18 03:57:48
955,5668609656,11,1.0,1.0,0.5,1.0,680,504,Houston,TX,RentLingo,2019-12-26 11:04:42
956,5664574909,0,1.0,1.0,0.5,1.0,540,504,Houston,TX,RentLingo,2019-12-22 11:48:51
957,5668225479,8,1.0,0.0,0.5,1.0,1934,505,Bethesda,MD,RealRentals,2019-12-25 20:18:33
958,5668624906,0,1.0,1.0,0.5,1.0,1626,505,Leonia,NJ,RentLingo,2019-12-26 11:21:18
